dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12s,9.824795731,1..23,200,50,269,62,69900.29965414609,2708.7968048391613,37723.30970371232,1646.966869218159
skas_12s+,9.824795731,1..23,200,50,269,62,76058.63175486591,2965.7223616237934,48634.46863065884,2046.8671624947524
skas_12s,13.924188934,1..23,200,50,375,168,59182.01198587526,2081.457424601433,40019.36805639633,1657.550305539262
skas_12s+,13.924188934,1..23,200,50,375,168,72334.7230731757,2600.3852664229803,50177.982912139254,2062.6727229715448
skas_12s,31.476695995,1..23,200,50,841,634,60245.101917062784,2137.784858138396,38439.66981479647,1646.372266577792
skas_12s+,31.476695995,1..23,200,50,841,634,65406.832677144164,2315.836086135881,49060.3534595331,2083.532603264986
skas_12s,9.534158094,1..23,200,50,245,38,66637.09964478367,2565.3855168763525,37738.808997580956,1621.0379314948575
skas_12s+,9.534158094,1..23,200,50,245,38,78272.89906526143,3013.2446422587186,51521.15665253657,2142.022983310879
skas_12s,12.882639364,1..23,200,50,355,148,94169.71703019514,3690.2237958833052,37120.87588763008,1469.6046896301057
skas_12s+,12.882639364,1..23,200,50,355,148,106947.60788132623,4173.339710328841,47331.32918509606,1861.2474215165219
skas_12s,19.748575781,1..23,200,50,522,315,79981.71674952871,2895.306942618907,39544.134523671724,1700.1441909800344
skas_12s+,19.748575781,1..23,200,50,522,315,85915.77952082668,3127.1629367683004,48995.75533132304,2067.692990134461
skas_12s,8.929411195,1..23,200,50,238,31,67081.8425488856,2500.047626350972,36898.55162489242,1482.8441856005368
skas_12s+,8.929411195,1..23,200,50,238,31,75472.38436929348,2868.810915356914,49451.57080231003,1966.47598182868
skas_12s,10.317267006,1..23,200,50,280,73,109530.15840896896,3879.377227666125,41629.09744105344,1747.12717694774
skas_12s+,10.317267006,1..23,200,50,280,73,115371.62814529536,4116.606050852193,53832.56395333966,2250.8619081651673
skas_12s,11.56059233,1..23,200,50,309,102,79153.45136864186,2981.2628938822504,39754.74892276294,1688.4246889196447
skas_12s+,11.56059233,1..23,200,50,309,102,86264.46264876927,3296.123798698681,50390.19445792593,2102.904347159382
skas_12s,15.240373206,1..23,200,50,401,194,96889.35131218162,3690.1755930157983,38227.570358259516,1517.9706846792062
skas_12s+,15.240373206,1..23,200,50,401,194,99983.31682445761,3799.259345874284,50213.10638764583,1983.2075278873667
skas_12s,17.204748927,1..23,200,50,468,261,72384.22621365551,2607.7784436862235,37798.3969878506,1612.4846462058463
skas_12s+,17.204748927,1..23,200,50,468,261,88285.90356120329,3217.119030162142,47835.24424406681,1999.6178626029605
skas_12s,9.438619684,1..23,200,50,243,36,78652.42881299544,2811.600615862523,38978.262527809675,1655.2358538081442
skas_12s+,9.438619684,1..23,200,50,243,36,83530.27298388115,3018.372580474512,51698.521365957095,2141.032372691924
skas_12s,21.347087681,1..23,200,50,564,357,81815.14089362111,2930.7226229440025,38897.76954439269,1539.3354402774546
skas_12s+,21.347087681,1..23,200,50,564,357,95124.08270049214,3395.76648365316,47758.36113872222,1887.4628253792887
skas_12s,11.700246128,1..23,200,50,309,102,71920.39849167744,2609.023271286278,38433.881428279274,1566.7173741638446
skas_12s+,11.700246128,1..23,200,50,309,102,80879.46832522641,2918.2358423502137,55547.73990624305,2274.1809150316844
skas_12s,19.061102726,1..23,200,50,506,299,72660.32550194439,2594.032969193845,35785.40169884547,1529.195068707523
skas_12s+,19.061102726,1..23,200,50,506,299,80601.58742188188,3007.069710432104,51196.91373744956,2072.6035601198205
skas_12s,22.195158487,1..23,200,50,588,381,78387.78317696333,2893.866065127727,37051.424248906915,1688.29345429439
skas_12s+,22.195158487,1..23,200,50,588,381,88853.86729459834,3281.4304177526647,50677.57449046052,2275.7322797634747
skas_12s,9.044004466,1..23,200,50,239,32,69750.3615747296,2673.691167803362,37117.47672930323,1569.8009275692473
skas_12s+,9.044004466,1..23,200,50,239,32,74382.63310599436,2840.237608598054,48690.24238793953,2026.3738902414213
skas_12s,9.679001931,1..23,200,50,248,41,72848.66854862562,2771.5165019164483,37349.95414926461,1572.8002202507346
skas_12s+,9.679001931,1..23,200,50,248,41,77401.98733527385,2952.720147629197,49061.978909070116,2019.6856586691974
skas_12s,14.819450728,1..23,200,50,396,189,95104.59897833833,3368.8875126119724,36866.924569101364,1528.0782836872877
skas_12s+,14.819450728,1..23,200,50,396,189,98948.66722610197,3488.070422771326,48034.37224110237,1983.3460023917085
skas_12s,14.554831701,1..23,200,50,382,175,70365.13879264893,2654.3687740466385,38884.35271049221,1605.0392949210298
skas_12s+,14.554831701,1..23,200,50,382,175,75958.2302345108,2870.7164294819986,49045.970037936124,2029.075261458641
